train_hv,valid_hv,test_hv,time
0.29764954060310156,0.3006072130234397,0.2933062030594973,1.5761756420135498
0.49970188891520906,0.4815494852368909,0.47570426904260765,3.903486633300781
0.5385507871219649,0.516705868194122,0.5074344009189712,6.198501062393189
0.557245679741602,0.5301834252507472,0.5211363096428834,8.477596855163574
0.5705536094215005,0.540046618519921,0.5320706533445572,10.761026382446289
0.5795280204890982,0.5471080339947461,0.539606898572306,13.130132961273194
0.5849284608712804,0.5494234531738434,0.5423833801216497,15.444947052001954
0.5918825124601554,0.5568494563741583,0.5493012776000663,17.954739236831664
0.5943500790534787,0.5584963361418782,0.5503981625062193,20.3250422000885
0.5999050598781762,0.5628882406899793,0.5538974294500252,23.085071277618407
0.6025288602115578,0.5650479101206043,0.5560225733189703,25.551722860336305
0.6058980654099159,0.5653554422927946,0.5570719630549501,27.94229664802551
0.6075866251672999,0.5670723342514147,0.5590279107373446,30.367697095870973
0.6100057936286817,0.5692588212130792,0.5611689511540051,32.78043065071106
0.6119884121219268,0.5690709660060611,0.562920851521571,35.196959495544434
0.6137156633790479,0.570027104828363,0.5642056240654943,37.65794067382812
0.6147059746438683,0.5718298646190855,0.5643840357434835,40.169627618789676
0.6163874340288081,0.5721969397227185,0.5644061367357736,42.584686279296875
0.61750649028402,0.5731747465288815,0.5651725422928966,44.99526581764221
0.6192162944057337,0.575618888715854,0.5682204545372032,47.51102843284607
0.6206023613742115,0.5766679239509489,0.568736578477018,49.989964437484744
0.6212077224525231,0.5767374581375809,0.5686759482965515,52.42712745666504
0.6219112610914781,0.5766993964973821,0.5688706286575359,54.90094022750854
0.6225087496475308,0.5766872714160091,0.5691902364897207,57.632088804244994
0.623859986044456,0.5771512676040665,0.5697150564618995,60.32887387275696
0.6250705851754914,0.5767502529474772,0.5700254411391595,62.88558468818665
0.6259855723087365,0.57722364221131,0.5704475160717429,65.34088115692138
0.626726097541994,0.5782814526598008,0.570522579448878,68.36837749481201
0.6272989476923758,0.5792922950809157,0.5713106777815634,70.85577507019043
0.6278044494898879,0.5794038055108983,0.5724149064109259,73.29731740951539
0.6288099209207723,0.5793634476725164,0.5729592124198819,75.81559467315674
0.6297933573202851,0.5800386945853335,0.5729268032306267,78.28841524124145
0.6302319088357343,0.580011497983979,0.5727098823153564,80.7553337097168
0.6311505676403139,0.580448167274857,0.5731626645505488,83.3332880973816
0.6314333133508664,0.5802929383084536,0.5727256579539652,85.75980758666992
0.631812444798607,0.5805147739980857,0.5725397724421151,88.24979162216187
0.632247426404345,0.5808711466418935,0.5734891760701368,90.71015887260437
0.6328290616213712,0.5808093304461028,0.5735958936102215,93.18309626579284
0.6332819184076757,0.5805353626680858,0.5737869621289133,95.70245022773743
0.6335351629191829,0.580600398189709,0.573815216584243,98.2268856048584
0.6344471771678867,0.5810764685411252,0.5751164816331731,100.79405326843262
0.6348256939094274,0.5813752548288355,0.5750399537456421,103.39848980903625
0.6353000689976889,0.5814437713063778,0.5753199244398897,105.95938124656678
0.6358992935213152,0.5817812538640177,0.5757513327824137,108.49183559417725
0.6361835151900571,0.5819969529879687,0.5753851913275019,111.00696964263916
0.6363396216223736,0.5821281310981938,0.5755250083280208,113.57231864929199
0.6364880762046494,0.5822825328939862,0.5754725802212531,116.07299399375916
0.636681117029916,0.5821638294154139,0.5754342664622227,118.57569241523743
0.6369126151663181,0.5822804729626192,0.5755263070433067,121.12066960334778
0.6370742187007131,0.5819261685145243,0.5758001293422244,123.67282342910767
0.637335917778205,0.5818400170089277,0.5755752195430669,126.21007380485534
0.6377061685233762,0.5816029421470749,0.5754338663865708,128.7389543056488
0.6379116035181912,0.5817973533120566,0.5752443299157128,131.29489183425903
0.6381268709982033,0.5817764871448484,0.5753733492716859,133.8085398197174
0.6390756548343041,0.580497847469857,0.5737510855717541,136.33040423393248
0.6393633516257367,0.5808078610757278,0.5738804398245309,138.88845233917237
0.639751644520713,0.5806951329072788,0.5738967892062432,141.4854088306427
0.6399671011810144,0.5806623220502357,0.5736143102579504,144.0365734577179
0.6402372597555966,0.5805767532527204,0.5729401113429341,146.5950394630432
0.6405024537450699,0.5798086828778388,0.5732275655391651,149.10900402069092
0.6411358189289147,0.5789102451977783,0.5735810814119917,151.68489928245543
0.641367069188625,0.5797748077573603,0.574265865101571,154.19324812889099
0.6420011740253964,0.58086681580784,0.5751352917884119,156.77436685562134
0.6422456880050993,0.5808704844638879,0.5753244246076495,159.2863296508789
0.642573878487394,0.5801220019285317,0.5758053894679854,161.79189205169678
0.6428234525633778,0.5805684273029005,0.5756982777307622,164.31024627685548
0.6430303320927643,0.5808217405921884,0.5757724641092276,166.80236248970033
0.6433101660641796,0.58098803281015,0.5766663936354955,169.3540644645691
0.6435029922808067,0.5810216836293116,0.5766257100317883,171.92478709220887
0.643592749099349,0.5812297290774351,0.5765353582148994,174.4912958621979
0.6436997734681784,0.5811829754099472,0.5768710540918912,177.0214572906494
0.6438921864697479,0.5810196898248361,0.5763437955259356,179.5219871044159
0.644068668480537,0.580080499912663,0.5762300435117723,182.0227928161621
0.6441355830231918,0.5802645719586383,0.5763709633146654,184.63700184822082
0.6443593744764254,0.5801993210059845,0.5763339740670387,187.78334708213805
0.6444683935438245,0.5818523283303331,0.5763543866495897,190.4037202835083
0.644655881567744,0.5821945705854021,0.5763833557369704,192.9715832233429
0.6447336309757988,0.5822416132204504,0.5765569725427019,195.82631464004515
0.6450527717923564,0.5823677566004231,0.5758683953096921,198.5687696456909
0.6451120619385196,0.5823627940037077,0.5759056385625465,201.18934841156005
0.6453401290526294,0.5819279712141691,0.5766675146156571,203.73144669532775
0.6455731307639601,0.5818712584798913,0.5771397080741721,206.2664209842682
0.6461595467751406,0.58199388304525,0.576981354722406,208.86423482894898
0.6463609770890532,0.5821275129832474,0.5775047672082233,211.4378438472748
0.6467145719016367,0.5825165052111443,0.5775340782340106,213.97610759735107
0.6467559269823451,0.5824513604304712,0.5775236475213631,216.5316185951233
0.6468137644256511,0.5825453713595168,0.5774182566981133,219.10067052841185
0.6469833016628223,0.5825882241982812,0.5773695537514294,221.67543301582336
0.6472465119941291,0.5840373253701137,0.5777357241207577,224.49560351371764
0.64743127888614,0.5841338991146733,0.5781292560308199,227.2633120059967
0.647716035214237,0.5841503509907156,0.577857380574837,229.91759481430054
0.6481058647055691,0.5844237801931338,0.5786853062764536,232.53638281822205
0.648461861557782,0.5840769729496402,0.5784268034634134,235.13970923423767
0.6490830014567444,0.5840074202337265,0.5791136906669576,237.76575889587403
0.6491488777989629,0.584375068733171,0.5792640292278998,240.34788002967835
0.6493603092960412,0.5847631458492877,0.579223478361028,242.92682523727416
0.6494739501722686,0.5847960031218077,0.5793375291476337,245.70706882476807
0.6496821949571636,0.5848023981465006,0.5797382957072976,248.26056480407715
0.649951163650925,0.5846596476771154,0.5800686086322271,250.87556467056274
0.6501600124677475,0.5848210976650146,0.5801714675531137,253.53330478668212
0.6502437479572436,0.5849466912575797,0.5801617298191986,256.2775408744812
0.6503854422763886,0.5849707521139145,0.579821804775686,258.9352869987488
0.6504477106637723,0.5853198661702155,0.5802168064904057,261.6149619102478
0.6507745348907686,0.5843054001632654,0.57946936772172,264.39978861808777
0.6508995763680668,0.5841006326982223,0.5794347949469015,267.017893075943
0.6510199987599646,0.5841138195912536,0.579539492805002,269.61924505233765
0.6510725945292295,0.5838141402473895,0.5792002936318431,272.2121072292328
0.6511282301349484,0.5837428192375926,0.5790590199460588,274.9006052494049
0.6511878229383529,0.5837626240196079,0.5790422187656725,277.5001149177551
0.6512170579847953,0.5837679660578137,0.5792561404171404,280.140761423111
0.6513392145556799,0.5838826904447662,0.5791210378526579,282.76565742492676
0.6514243213645359,0.584191654481536,0.5793379916190226,285.44413166046144
0.6516464059427729,0.5846747618536904,0.579614502940449,288.0360934257507
0.6517091558174162,0.5846102072881594,0.5796209893786269,290.71209621429443
0.6518444413538621,0.584827788232763,0.5798836257352782,293.32083239555357
0.6522439121389938,0.5843645257786779,0.580205699812261,296.04297404289247
0.65244525780119,0.5844601645996651,0.5802367680879155,298.6999410629272
0.6526118587535515,0.5844926115105031,0.5801527984919848,301.32918496131896
0.6526628424943866,0.5846028836682715,0.5802183997914745,303.9583463191986
0.6527942372889051,0.5848047671829083,0.5802899496789272,306.56670928001404
0.6528180675493936,0.584816720271654,0.5803090491142809,309.1824012756348
0.6530702008143445,0.5845740927675107,0.5801696349520495,311.777894449234
0.6531173881832754,0.5846152775180343,0.5801522122390302,314.36457123756406
0.6532825299582823,0.5846770752726739,0.5803391461008074,316.96248240470885
0.6533812699826909,0.5848154192930485,0.580478426757847,319.573694896698
0.653440466705776,0.5846427024822809,0.5804969984620362,322.1802628993988
0.6535281493927718,0.5846976282165022,0.5805933066092727,324.7024468421936
0.6535745745608932,0.5847219042461257,0.5808007106528368,327.28341608047486
0.6536591416140498,0.5846203000757784,0.5807398232706492,329.8720016479492
0.6537775487937427,0.5846707521467225,0.5809200882573211,332.55217542648313
0.6538969644229982,0.5849094083050315,0.5809345974210347,335.2118986606598
0.6540392182396951,0.5850017620964025,0.5812961719038198,337.8752923488617
0.6540777815453571,0.5849450681184081,0.5813214533359047,340.5748523712158
0.6541400938095818,0.5850009413628063,0.581222157118696,343.2895802021027
0.6541687506619586,0.5851747272798876,0.5814161467119168,345.92777423858644
0.6542489145888719,0.5847836428758562,0.5812840064281617,348.6419476985931
0.6543588529683371,0.5847831563079678,0.5813290518295443,351.3273024082184
0.6543979358028501,0.5848127298320536,0.5814335028733906,354.023552274704
0.654501049571004,0.5847791249191294,0.5814437081068898,356.74894948005675
0.6545973727938608,0.5848713926617257,0.5815830250403324,359.3835782051086
0.6546564196830716,0.5847171334135164,0.5812031590957722,362.0190630912781
0.6547045983944493,0.5847326165463027,0.5813373298910813,364.6573579788208
0.6548489927304016,0.5850158689343882,0.5813695872313556,367.3071428775787
0.6549203283261675,0.5849409500386511,0.5820457171866795,370.0815750598907
0.6552018647059794,0.585006337641983,0.5821992471349826,372.8951608657837
0.6552726684035826,0.585006860268235,0.582255050475242,375.64243998527525
0.6553087892113425,0.5849015811595069,0.5822625113486428,378.29649538993834
0.6553316217072751,0.5848582114892332,0.5822397095745252,381.0681748867035
0.6555333030125026,0.5846623556164443,0.5824056349481184,384.07220282554624
0.6556044067783915,0.5846772268595638,0.5824235352097645,386.6976676940918
0.655727031083401,0.5833046908178139,0.5823987229373581,389.50254130363464
0.6558116419947717,0.5832058519161804,0.5824625159476268,392.31202068328855
0.6558295852879935,0.5835054722819522,0.5824649161408278,395.30168704986573
0.6559034067267415,0.5836335210414186,0.5823950298532701,399.17942547798157
0.6559319393207559,0.5837117074872192,0.582181211283756,402.73091139793394
0.6560076376529589,0.5837996434854347,0.5819031735558141,405.6123394489288
0.6560355840189362,0.5837048315600618,0.5819875528801287,408.33363485336304
0.6560839814283826,0.5836838927449094,0.581988101979207,411.21948771476747
0.6561531366665716,0.5832352253034969,0.582144274684971,413.9669526100159
0.6561911862136499,0.582990182416905,0.582111704098276,416.7871282577515
0.6562780451311941,0.5831290928858307,0.5823001243576604,419.6437626361847
0.6563273895433002,0.5831813535964141,0.5822762216611619,422.36506323814393
0.6563451619144038,0.5831965909580499,0.5822713951641812,425.14125552177427
0.6564334093200037,0.583409454960601,0.5822848494328918,427.9126168251038
0.6565024907708208,0.5835524945135252,0.5823413264155721,430.5938038825989
0.6565780718230402,0.5834939196584605,0.5822497876563577,433.2409420967102
0.6568706908289407,0.5834204608702817,0.5821500434969965,435.97225008010867
0.657017633340254,0.5832908495033023,0.5821141226003645,438.6458984375
0.6570512636494402,0.5833030346310415,0.581909342103807,441.48230986595155
0.6570670556749103,0.5831736470853973,0.581895782663284,444.18354773521423
0.6571579531316339,0.5830850231146891,0.5818165205816931,446.88519043922423
0.6572423091010491,0.5831654272405294,0.5819517578964938,449.6149930000305
0.6573087781749044,0.5831412464026875,0.5819094153069615,452.38488111495974
0.6574007277694047,0.5831255273682542,0.5817813933396505,455.05323820114137
0.6577284443226824,0.5831145212357449,0.5818629631332065,457.8167875289917
0.6577807975089109,0.5831883069733161,0.5820909928829926,460.58528237342836
0.6583175262506673,0.5831437499202927,0.5821870259765781,463.2306890964508
0.6583513094231004,0.5831019573102431,0.5821917563389387,465.84196825027465
0.6584109444919821,0.5831156271975233,0.5823727727655151,468.47273192405703
0.658484372725734,0.5831502320344073,0.5823197520987847,471.41263046264646
0.6585706647047679,0.5832294725684526,0.582435373950225,474.1196040153503
0.658737536292114,0.5833704061524986,0.5820884858355562,476.80229167938234
0.6587639803175125,0.5833113202677235,0.5821842254009763,479.40463266372683
0.6589216825965217,0.5837470475970432,0.5822272636647874,482.05850481987
0.6589525476485167,0.5838185631095233,0.5822716073118419,484.7229671955109
0.6593313268415072,0.5821764216371104,0.5819104281525896,487.38163022994996
0.6593791606490391,0.5821497561938208,0.5819207706752985,490.0437575340271
0.6594378936711369,0.582025877533358,0.5819414501183925,492.6885851860046
0.6594779798533794,0.58202951369293,0.5818410100075719,495.34607524871825
0.6595442463617999,0.5819138631783842,0.5818076626078057,497.98367776870725
0.6596603340276727,0.5816507252439509,0.5823265113911796,500.67593560218813
0.6597184200865237,0.5815570190094195,0.582384341273794,503.4711892604828
0.6599922612803499,0.5817145279017495,0.5823691313451083,506.6332134723663
0.6600238804658783,0.5820557671577788,0.5824312084441952,509.31004242897035
0.6600776601524952,0.5820310727996031,0.5823731479243465,512.0461969852447
